link,type,publisher,published,imageSource,imageAlt
https://www.bbc.co.uk/sport/rugby-union/60682204,Unknown,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/1CD6/production/_123628370_walesvfrance.png,"Six Nations 2022: Wales v France preview, team news and key stats"
https://www.bbc.co.uk/sport/rugby-union/60638719,Unknown,Unknown,Welsh Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/C4B4/production/_123565305_cdf_070221_be_wales_v_ireland85.jpg,Six Nations 2022: Wales call up Josh Navidi for France and Italy matches
https://www.bbc.co.uk/sport/rugby-union/60633745,Unknown,Unknown,Welsh Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/22E6/production/_123143980_gettyimages-1354530431.jpg,Six Nations 2022: Wales scrum-half Tomos Williams wary of France captain Dupont
https://www.bbc.co.uk/sport/tennis/60635193,Unknown,Unknown,Tennis,https://ichef.bbci.co.uk/news/416/cpsprodpb/29C6/production/_123549601_gettyimages-1380075475.jpg,"Davis Cup: Australia, USA, France and Spain all through to next stage"
https://www.bbc.co.uk/programmes/p0btf9xy,Programmes,Unknown,BBC Radio Wales,https://ichef.bbci.co.uk/images/ic/314x176/p0btfb2x.jpg,Scrum V Rugby: S5 E28: Pivac makes four changes for France
https://www.bbc.co.uk/programmes/m00126cv,Programmes,Unknown,BBC Two Wales,https://ichef.bbci.co.uk/images/ic/314x176/p0btpgw7.jpg,Scrum V: Live: 2021/2022: Wales U20s v France U20s
https://www.bbc.co.uk/programmes/m000981z,Programmes,Unknown,BBC ALBA,https://ichef.bbci.co.uk/images/ic/314x176/p07pd973.jpg,Gaisgich Oga an Darna Cogaidh (Kids of Courage): Series 1: Sandrine (13) in France (1942) – Help for others and solidarity
https://www.bbc.co.uk/sport/rugby-union/60652335,Programmes,Unknown,Welsh Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/4D24/production/_123584791_gethinj_shauned_getty.png,Six Nations 2022: Familiar faces set for Wales and France encounter
https://www.bbc.co.uk/programmes/p0brtz93,Programmes,Unknown,BBC Sport,https://ichef.bbci.co.uk/images/ic/314x176/p0brtzw9.jpg,Under-20s Six Nations Rugby: 2022: Wales v France
https://www.bbc.co.uk/sport/rugby-union/60557785,Unknown,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/F11D/production/_123452716_-882c115f-bf47-4544-af98-7e32cb236291.png,"Six Nations 2022: Unstoppable France, disarray in Dublin and confused England"
https://www.bbc.co.uk/sport/av/rugby-union/60549108,Unknown,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/160DE/production/_123443309_sixnationsmagicstill.jpg,"Six Nations 2022: Relive Fantastic France, brilliant footwork & 'cool' Youngs from round three"
https://www.bbc.co.uk/sport/rugby-union/60540630,Unknown,Unknown,Scottish Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/340B/production/_123432331_20392156.jpg,Six Nations 2022: Lessons for Scotland in heavy defeat to France - Gregor Townsend
https://www.bbc.co.uk/sport/rugby-union/60499426,Unknown,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/EE68/production/_123423016_gettyimages-1370160404.jpg,"Six Nations 2022: Scotland v France preview, team news & key stats"
https://www.bbc.co.uk/sport/rugby-union/60509613,Unknown,Unknown,Scottish Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/12716/production/_123424557_20373982.jpg,Six Nations 2022: Scotland lose Hamish Watson to Covid for France match
https://www.bbc.co.uk/teach/class-clips-video/ks2-french-living-in-france/z2r9kty,Unknown,Unknown,Article,https://ichef.bbci.co.uk/images/ic/314x176/p0bpd72x.jpg,KS2 French: Living in France
https://www.bbc.co.uk/teach/class-clips-video/ks2-french-sports-activities-in-france/z6yrcmn,Unknown,Unknown,Article,https://ichef.bbci.co.uk/images/ic/314x176/p0bpf5rb.jpg,KS2 French: Sports activities in France
https://www.bbc.co.uk/teach/class-clips-video/ks2-french-a-summer-concert-in-france/zhr8dp3,Unknown,Unknown,Article,https://ichef.bbci.co.uk/images/ic/314x176/p011fdhb.jpg,KS2 French: A summer concert in France
https://www.bbc.co.uk/teach/class-clips-video/ks2-french-going-shopping-in-france/z8mpn9q,Unknown,Unknown,Article,https://ichef.bbci.co.uk/images/ic/314x176/p011fckl.jpg,KS2 French: Going shopping in France
https://www.bbc.co.uk/teach/class-clips-video/ks2-french-going-to-primary-school-in-france/z6fgr2p,Unknown,Unknown,Article,https://ichef.bbci.co.uk/images/ic/314x176/p011fdkg.jpg,KS2 French: Going to primary school in France
https://www.bbc.co.uk/teach/class-clips-video/ks2-french-a-fishing-trip-in-france/zn3496f,Unknown,Unknown,Article,https://ichef.bbci.co.uk/images/ic/314x176/p0bpdj1z.jpg,KS2 French: A fishing trip in France
https://www.bbc.co.uk/sport/live/rugby-union/56974273,Unknown,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/18261/production/_123431989_afsdafs.jpg,"Six Nations LIVE: Watch Scotland v France plus score, commentary & updates"
https://www.bbc.co.uk/sport/rugby-union/60505263,Unknown,Unknown,Scottish Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/184FB/production/_123397599_20373467.jpg,Scotland v France: Darcy Graham lighting up Six Nations after family torment
https://www.bbc.co.uk/programmes/m001578q,Programmes,Unknown,BBC Sport,https://ichef.bbci.co.uk/images/ic/314x176/p0brsfhk.jpg,Six Nations Rugby: 2022: Wales v France
https://www.bbc.co.uk/sport/rugby-union/60454022,Programmes,Unknown,Scottish Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/17B5B/production/_123351179_gettyimages-1238416788.jpg,Six Nations: Scotland v France - are Scotland facing the best team in the world?
https://www.bbc.co.uk/sport/live/rugby-union/59764125,Programmes,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/29F4/production/_123104701_6nationsu20_scot-v-fra.jpg,Under-20 Six Nations LIVE: Watch Scotland v France plus score
https://www.bbc.co.uk/programmes/p06pmcfj,Programmes,Unknown,BBC Wiltshire,https://ichef.bbci.co.uk/images/ic/314x176/p06g3yjd.jpg,Graham Rogers: Family of the last Wiltshire soldier to die in WW1 go to France to see where he's buried
https://www.bbc.co.uk/news/uk-england-cambridgeshire-60498335,News,Unknown,Cambridgeshire,https://ichef.bbci.co.uk/news/416/cpsprodpb/96F5/production/_123354683_dannyfrance.jpg,Danny France: Transgender teen who died fell into service 'black hole'
https://www.bbc.co.uk/sport/rugby-union/60454031,News,Unknown,Scottish Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/96FE/production/_123345683_capture.jpg,Six Nations: Scotland v France - Pick your Scotland XV
https://www.bbc.co.uk/programmes/w3ct1z3c,Programmes,BBC World Service,24 February,https://ichef.bbci.co.uk/images/ic/314x176/p0bqbb20.jpg,The Inquiry: What’s happened to the left in France?
https://www.bbc.co.uk/programmes/p0brfdch,Programmes,BBC World Service,BBC Radio 5 live,https://ichef.bbci.co.uk/images/ic/314x176/p0bwx9ln.jpg,Rugby Union Weekly: England survive & France thrive
https://www.bbc.co.uk/news/world-europe-60539119,News,BBC World Service,Europe,https://ichef.bbci.co.uk/news/416/cpsprodpb/9347/production/_123430773_tv074158643.jpg,Ukraine: France seizes Russian ship over sanctions
https://www.bbc.co.uk/programmes/m0015r3b,Programmes,Unknown,BBC Radio 5 live,https://ichef.bbci.co.uk/images/ic/314x176/p0bvfyzl.jpg,Six Nations 2022: France v England
https://www.bbc.co.uk/programmes/m00152sl,Programmes,Unknown,BBC Radio Wales,https://ichef.bbci.co.uk/images/ic/314x176/p09lt3wh.jpg,Radio Wales Sport: The Six Nations: Wales v France
https://www.bbc.co.uk/programmes/m001532s,Programmes,Unknown,BBC Radio Ulster,https://ichef.bbci.co.uk/images/ic/314x176/p0bl8h3n.jpg,Europop - The Neil Hannon Show: Series 1: Episode Four - France & Belgium
https://www.bbc.co.uk/programmes/p0bqnyf4,Programmes,Unknown,BBC Radio Nottingham,https://ichef.bbci.co.uk/images/ic/314x176/p090nq5w.jpg,Frances Finn: 13/03/2022
https://www.bbc.co.uk/programmes/b03j5hgr,Programmes,Unknown,BBC,https://ichef.bbci.co.uk/images/ic/314x176/p062ct6v.jpg,Floyd on France: Provence
https://www.bbc.co.uk/programmes/m0011j9n,Programmes,BBC News Channel,10 November 2021,https://ichef.bbci.co.uk/images/ic/314x176/p0b3c7zm.jpg,HARDtalk: Patrice Evra – Former Manchester United and France Football Captain
https://www.bbc.co.uk/news/business-60373401,News,BBC News Channel,Business,https://ichef.bbci.co.uk/news/416/cpsprodpb/92BC/production/_123246573_airtravel_gettyimages-1271979281.jpg,"Air fare rises are unavoidable, warns Air France-KLM"
https://www.bbc.co.uk/sport/rugby-union/60370785,News,BBC News Channel,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/ECEF/production/_108855606_matt_dawson_columnist.png,'Six Nations title is France's to lose after win over Ireland'
https://www.bbc.co.uk/sport/av/rugby-union/60361061,News,BBC News Channel,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/14995/production/_123237348_p0bntwdj.jpg,Six Nations 2022: France survive Ireland fightback - highlights
https://www.bbc.co.uk/sport/av/rugby-union/60362616,News,BBC News Channel,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/183BF/production/_123236299_mmrgu6nmackhansentrytreated120222.10_00_57_03.still003.jpg,Six Nations 2022: Ireland's Mack Hansen scores from kick-off against France
https://www.bbc.co.uk/news/explainers-56997931,News,Unknown,Explainers,https://ichef.bbci.co.uk/news/416/cpsprodpb/8649/production/_121777343_berlin.jpg,"What are the travel rules for France, the US, and other popular destinations?"
https://www.bbc.co.uk/sport/rugby-union/60362923,News,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/15B1F/production/_123236888_cbaille.jpg,Six Nations: France 30-24 Ireland - hosts take control of championship with heavyweight win
https://www.bbc.co.uk/news/world-africa-60444777,News,Unknown,Africa,https://ichef.bbci.co.uk/news/416/cpsprodpb/59BB/production/_123317922_gettyimages-1237241475.jpg,Mali soldiers killed days after France announces exit
https://www.bbc.co.uk/sport/rugby-league/60320934,News,Unknown,Rugby League,https://ichef.bbci.co.uk/news/416/cpsprodpb/1179/production/_123237440_fages.png,Super League: Toulouse 14-42 Huddersfield Giants - Ian Watson's side rack up seven tries in south of France
https://www.bbc.co.uk/sport/rugby-union/60336956,News,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/5606/production/_123222022_france_ireland_indexgraphic.png,"Six Nations 2022: France v Ireland preview, team news & key stats"
https://www.bbc.co.uk/news/world-60425777,News,Unknown,World,https://ichef.bbci.co.uk/news/416/cpsprodpb/F617/production/_123299926_p0bptj9m.jpg,France's Mali withdrawal: How the fight stands against Sahel jihadists
https://www.bbc.co.uk/sport/live/rugby-union/56974075,News,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/CEE3/production/_123236925_gettyimages-1238414939.jpg,"Six Nations LIVE: France v Ireland score, commentary & updates"
https://www.bbc.co.uk/sport/rugby-union/60331602,News,Unknown,Irish Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/17566/production/_123209559_jsinjured.jpg,Six Nations: France v Ireland - Johnny Sexton out with hamstring injury
https://www.bbc.co.uk/sport/rugby-union/60310241,News,Unknown,Irish Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/A152/production/_123189214_inpho_01945307.jpg,Six Nations 2022: Johnny Sexton on Ireland v France
https://www.bbc.co.uk/programmes/p0bpczxl,Programmes,Unknown,BBC Radio Nottingham,https://ichef.bbci.co.uk/images/ic/314x176/p090nq5w.jpg,Frances Finn: 06/03/2022
https://www.bbc.co.uk/sport/av/winter-olympics/60400902,Unknown,Unknown,Winter Olympics,https://ichef.bbci.co.uk/news/416/cpsprodpb/4887/production/_123276581_p0bpbzz1.jpg,"Winter Olympics: Clement Noel wins slalom gold for France, GB's Dave Ryding 13th"
https://www.bbc.co.uk/sport/live/rugby-union/59764121,Unknown,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/D370/production/_123082145_6nationsu20_fra-v-ire.jpg,Under-20 Six Nations LIVE: Watch France v Ireland plus score
https://www.bbc.co.uk/sport/rugby-union/60294447,Unknown,Unknown,Irish Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/284D/production/_123171301_dupontgibnsonpark.jpg,Six Nations 2022: France v Ireland 'the crunch game' - Eddie O'Sullivan
https://www.bbc.co.uk/programmes/m00112fg,Programmes,BBC News Channel,28 October 2021,https://ichef.bbci.co.uk/images/ic/314x176/p0b0wjv5.jpg,"HARDtalk: Bruno Le Maire - Economy and Finance Minister, France"
https://www.bbc.co.uk/programmes/m0011m84,Programmes,BBC Parliament,28 October 2021,https://ichef.bbci.co.uk/images/ic/314x176/p0b14nnk.jpg,House of Commons: Trade Dispute with France Urgent Question
https://www.bbc.co.uk/programmes/b03js6w5,Programmes,BBC Parliament,BBC,https://ichef.bbci.co.uk/images/ic/314x176/p062ctfd.jpg,Floyd on France: Pays Basque
https://www.bbc.co.uk/programmes/b03j5kvk,Programmes,BBC Parliament,BBC,https://ichef.bbci.co.uk/images/ic/314x176/p062ct7b.jpg,Floyd on France: Perigord
https://www.bbc.co.uk/sport/rugby-union/60281535,Programmes,BBC Parliament,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/13727/production/_123155697_gettyimages-1368968378.jpg,Six Nations 2022: France 37-10 Italy - Gabin Villiere scores hat-trick for hosts
https://www.bbc.co.uk/sport/av/rugby-union/60282760,Programmes,BBC Parliament,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/6707/production/_123157362_p0bmjyds.jpg,Six Nations 2022: Gabin Villiere scores hat-trick as France thrash Italy
https://www.bbc.co.uk/news/world-europe-60379855,News,BBC Parliament,Europe,https://ichef.bbci.co.uk/news/416/cpsprodpb/A90B/production/_123257234_gettyimages-1238470196.jpg,Seven dead after explosion and fire on France's south-west coast
https://www.bbc.co.uk/sport/rugby-union/60378469,Unknown,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/5AA5/production/_123250232_-85efd62b-33d7-42e4-8e29-045ccc3d090f.png,"Six Nations 2022: France's Wigan defence, New England and under-rated Wales"
https://www.bbc.co.uk/sport/av/winter-olympics/60372527,Unknown,Unknown,Winter Olympics,https://ichef.bbci.co.uk/news/416/cpsprodpb/E6AE/production/_123245095_p0bnzks7.jpg,Winter Olympics: France's Lefevre faced some roaring competition in New Zealand's Sadowski-Synnott
https://www.bbc.co.uk/programmes/b06mz6f7,Programmes,Unknown,CBeebies,https://ichef.bbci.co.uk/images/ic/314x176/p035ddqv.jpg,"Go Jetters: Series 1: The Eiffel Tower, France"
https://www.bbc.co.uk/programmes/p00db2b0,Programmes,Unknown,BBC One,https://ichef.bbci.co.uk/images/ic/314x176/p07p80gp.jpg,Absolutely Fabulous: Series 1: France
https://www.bbc.co.uk/programmes/b03jry3z,Programmes,Unknown,BBC,https://ichef.bbci.co.uk/images/ic/314x176/p062ctmb.jpg,Floyd on France: A Farewell to France
https://www.bbc.co.uk/programmes/b03jsg50,Programmes,Unknown,BBC,https://ichef.bbci.co.uk/images/ic/314x176/p062ctm3.jpg,Floyd on France: Brittany
https://www.bbc.co.uk/programmes/b03js07y,Programmes,Unknown,BBC,https://ichef.bbci.co.uk/images/ic/314x176/p062ctf4.jpg,Floyd on France: Alsace
https://www.bbc.co.uk/programmes/b03j5fzw,Programmes,Unknown,BBC,https://ichef.bbci.co.uk/images/ic/314x176/p062ctds.jpg,Floyd on France: Burgundy
https://www.bbc.co.uk/sport/rugby-union/60264557,Programmes,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/22E6/production/_123143980_gettyimages-1354530431.jpg,"Six Nations: France v Italy preview, team news & key stats"
https://www.bbc.co.uk/sport/africa/60265244,Programmes,Unknown,Sport Africa,https://ichef.bbci.co.uk/news/416/cpsprodpb/87F4/production/_123140843_mediaitem123140842.jpg,Ivory Coast and South Africa to face France in March
https://www.bbc.co.uk/sport/av/winter-olympics/60372531,Unknown,Unknown,Winter Olympics,https://ichef.bbci.co.uk/news/416/cpsprodpb/15BDE/production/_123245098_p0bnzw0c.jpg,Winter Olympics: France's Gabriella Papadakis and Guillaume Cizeron win gold in ice dancing
https://www.bbc.co.uk/sport/rugby-union/60261920,Unknown,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/B57F/production/_123136464_gettyimages-1236398412.jpg,Six Nations 2022: Antoine Dupont will captain France against Italy
https://www.bbc.co.uk/news/uk-60364636,News,Unknown,UK,https://ichef.bbci.co.uk/news/416/cpsprodpb/CC94/production/_111527325_index_daily_update_version02_cv_976new.png,"Covid: Protests in Canada and France, and end of self-isolation a 'step too far'"
https://www.bbc.co.uk/sport/live/rugby-union/56974074,News,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/223D/production/_123156780_gettyimages-1238240106.jpg,"Six Nations LIVE: France v Italy score, commentary & updates"
https://www.bbc.co.uk/programmes/w3ct1htr,Programmes,BBC World Service,11 February,https://ichef.bbci.co.uk/images/ic/314x176/p0bnh96x.jpg,The Real Story: France's place in the world
https://www.bbc.co.uk/news/world-europe-60339141,News,BBC World Service,Europe,https://ichef.bbci.co.uk/news/416/cpsprodpb/4EB7/production/_123215102_dunkirk.png,France migrants: Coastguard rescues 36 from North Sea
https://www.bbc.co.uk/sport/live/rugby-union/59764026,News,BBC World Service,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/163F8/production/_123082119_6nationsu20_fra-v-ita.jpg,Under-20 Six Nations LIVE: Watch France v Italy plus score
https://www.bbc.co.uk/sport/rugby-union/60224603,News,BBC World Service,Irish Rugby,https://ichef.bbci.co.uk/news/416/cpsprodpb/10EEE/production/_123085396_sextonindex.jpg,Six Nations 2022: Johnny Sexton says France v Ireland in 2020 taught him a lot
https://www.bbc.co.uk/programmes/p0brdk84,Programmes,BBC World Service,BBC Radio Scotland,https://ichef.bbci.co.uk/images/ic/314x176/p08jrg86.jpg,BBC Radio Scotland Rugby Podcast: France end Scotland's championship hopes with six-try win
https://www.bbc.co.uk/programmes/w3ct1n71,Programmes,BBC World Service,7 February,https://ichef.bbci.co.uk/images/ic/314x176/p0bmm90w.jpg,HARDtalk: Marine Le Pen: France's future president?
https://www.bbc.co.uk/programmes/p0bp1vb0,Programmes,Unknown,BBC Sport,https://ichef.bbci.co.uk/images/ic/314x176/p0bqzyxh.jpg,Under-20s Six Nations Rugby: 2022: Scotland v France
https://www.bbc.co.uk/programmes/m0015dcl,Programmes,Unknown,BBC Radio Scotland,https://ichef.bbci.co.uk/images/ic/314x176/p0brcf0p.jpg,Sportsound Rugby: Scotland v France
https://www.bbc.co.uk/sport/cycling/60083311,Programmes,Unknown,Cycling,https://ichef.bbci.co.uk/news/416/cpsprodpb/02DB/production/_123013700_cavendish_getty.jpg,Mark Cavendish: The Tour de France comeback for 'cycling's greatest sprinter'
https://www.bbc.co.uk/programmes/m00158t5,Programmes,Unknown,BBC Radio 5 live,https://ichef.bbci.co.uk/images/ic/314x176/p0bs0qs4.jpg,Six Nations 2022: Wales v France
https://www.bbc.co.uk/sport/football/60126973,Programmes,Unknown,Wales,https://ichef.bbci.co.uk/news/416/cpsprodpb/15EDB/production/_122991898_gettyimages-1356456179.jpg,World Cup qualifying: Wales to host France at Parc y Scarlets
https://www.bbc.co.uk/news/world-europe-60226454,News,Unknown,Europe,https://ichef.bbci.co.uk/news/416/cpsprodpb/3AAB/production/_123091051_20220131_121415.jpg,Stolen Roman statue returned to France after 50 years
https://www.bbc.co.uk/sport/football/60066043,News,Unknown,European Football,https://ichef.bbci.co.uk/news/416/cpsprodpb/16315/production/_122910909_gettyimages-1237705574.jpg,Ousmane Dembele: France forward 'won't give in to blackmail' as Barcelona tell him to leave
https://www.bbc.co.uk/programmes/b06bgkf2,Programmes,Unknown,BBC Two,https://ichef.bbci.co.uk/images/ic/314x176/p08mpvl9.jpg,Hairy Bikers' Bakeation: Series 1 (Shortened Versions): France
https://www.bbc.co.uk/sport/rugby-union/59981750,Programmes,Unknown,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/C9DF/production/_122697615_gettyimages-1364016549.jpg,Heineken Champions Cup & Challenge Cup: British teams can travel to France
https://www.bbc.co.uk/news/world-europe-59977978,News,Unknown,Europe,https://ichef.bbci.co.uk/news/416/cpsprodpb/53D3/production/_122695412_976_gettyimages-1355499594.jpg,Covid-19: France to relax travel rules from the UK
https://www.bbc.co.uk/programmes/p0bpswf1,Programmes,BBC World Service,17 February,https://ichef.bbci.co.uk/images/ic/314x176/p06m9xvn.jpg,Africa Today: France announces its troops will leave Mali
https://www.bbc.co.uk/sport/rugby-league/59954758,Programmes,BBC World Service,Rugby League,https://ichef.bbci.co.uk/news/416/cpsprodpb/10948/production/_122621976_gettyimages-884317186.jpg,France to host 2025 Rugby League World Cup
https://www.bbc.co.uk/sport/rugby-union/59949232,Programmes,BBC World Service,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/FE5B/production/_122651156_curry_getty.jpg,English clubs wait on quarantine waiver before committing to European fixtures in France
https://www.bbc.co.uk/programmes/m0014zz1,Programmes,BBC World Service,BBC Sport,https://ichef.bbci.co.uk/images/ic/314x176/p0bpnqx3.jpg,Six Nations Rugby: 2022: Scotland v France
https://www.bbc.co.uk/programmes/p0bkyjc5,Programmes,BBC World Service,BBC Sport,https://ichef.bbci.co.uk/images/ic/314x176/p0bljxt7.jpg,Under-20s Six Nations Rugby: 2022: France v Ireland
https://www.bbc.co.uk/programmes/p0bkdblk,Programmes,BBC World Service,BBC Sport,https://ichef.bbci.co.uk/images/ic/314x176/p0bljwc6.jpg,Under-20s Six Nations Rugby: 2022: France v Italy
https://www.bbc.co.uk/sport/rugby-league/59917271,Programmes,BBC World Service,Rugby League,https://ichef.bbci.co.uk/news/416/cpsprodpb/10948/production/_122621976_gettyimages-884317186.jpg,France says it will host 2025 Rugby League World Cup
https://www.bbc.co.uk/programmes/m0014xck,Programmes,BBC World Service,BBC Radio Scotland,https://ichef.bbci.co.uk/images/ic/314x176/p0bndgg8.jpg,Rugby Breakfast Show: Six Nations - Scotland v France
https://www.bbc.co.uk/news/uk-politics-59832076,News,BBC World Service,UK Politics,https://ichef.bbci.co.uk/news/416/cpsprodpb/1332/production/_122541940_gettyimages-1133095309.jpg,Covid: France suspends transit ban for UK nationals during Christmas period
https://www.bbc.co.uk/programmes/m0014xls,Programmes,BBC World Service,BBC Radio 5 live,https://ichef.bbci.co.uk/images/ic/314x176/p0bqbd1r.jpg,Six Nations 2022: Scotland v France
https://www.bbc.co.uk/news/world-europe-59978138,News,Unknown,Europe,https://ichef.bbci.co.uk/news/416/cpsprodpb/64C7/production/_122699752_mediaitem122699751.jpg,Covid: Schools in France close as unions say 75% of teachers strike
https://www.bbc.co.uk/programmes/w172xv5lss6vq9q,Programmes,BBC World Service,17 February,https://ichef.bbci.co.uk/images/ic/314x176/p0bppdtt.jpg,Newshour: France and partners pull out of Mali
https://www.bbc.co.uk/news/uk-59986652,News,BBC World Service,UK,https://ichef.bbci.co.uk/news/416/cpsprodpb/CC94/production/_111527325_index_daily_update_version02_cv_976new.png,Covid: England to cut self-isolation and France relaxes UK travel restrictions
https://www.bbc.co.uk/sport/football/59970350,News,BBC World Service,European Football,https://ichef.bbci.co.uk/news/416/cpsprodpb/1302B/production/_122676877_kingsleycoman1.jpg,Kingsley Coman: France winger extends Bayern Munich contract until 2027
https://www.bbc.co.uk/news/entertainment-arts-59726874,News,BBC World Service,Entertainment & Arts,https://ichef.bbci.co.uk/news/416/cpsprodpb/10E34/production/_122327196_gettyimages-465283358.jpg,"Murray Head: 'Unsung at home, but a hero in France'"
https://www.bbc.co.uk/news/world-europe-59925408,News,BBC World Service,Europe,https://ichef.bbci.co.uk/news/416/cpsprodpb/9987/production/_122630393_gettyimages-1237607540.jpg,Covid: Thousands protest in France against proposed new vaccine pass
https://www.bbc.co.uk/programmes/m0014g47,Programmes,BBC World Service,BBC Radio Ulster,https://ichef.bbci.co.uk/images/ic/314x176/p0blbs3m.jpg,Sportsound: Six Nations Rugby: France v Ireland
https://www.bbc.co.uk/sport/av/rugby-union/56872509,Programmes,BBC World Service,Rugby Union,https://ichef.bbci.co.uk/news/416/cpsprodpb/AB2A/production/_118181834_p09fp111.jpg,Best of 2021: Women's Six Nations Highlights - England beat France 10-6 to win tournament for third year in a row
https://www.bbc.co.uk/programmes/b08d7qlq,Programmes,BBC World Service,BBC Four,https://ichef.bbci.co.uk/images/ic/314x176/p04s94r2.jpg,Art of France: Series 1: There Will Be Blood
https://www.bbc.co.uk/programmes/b08f1bw0,Programmes,BBC World Service,BBC Four,https://ichef.bbci.co.uk/images/ic/314x176/p04s94rc.jpg,Art of France: Series 1: This Is the Modern World
https://www.bbc.co.uk/news/technology-59909647,News,Unknown,Technology,https://ichef.bbci.co.uk/news/416/cpsprodpb/C51D/production/_122616405_gettyimages-1325679921.jpg,France fines Google and Facebook over cookies
https://www.bbc.co.uk/sport/cycling/59730211,News,Unknown,Cycling,https://ichef.bbci.co.uk/news/416/cpsprodpb/5F00/production/_122302342_gettyimages-1338236300.jpg,Geraint Thomas: Former Tour de France winner remains with Ineos Grenadiers on two-year deal
https://www.bbc.co.uk/news/world-middle-east-59868726,News,Unknown,Middle East,https://ichef.bbci.co.uk/news/416/cpsprodpb/D8D4/production/_122580555_mediaitem122580554.jpg,Dakar Rally: France opens terrorism probe into Saudi Arabia blast
https://www.bbc.co.uk/programmes/p04nll13,Programmes,Unknown,BBC Two,https://ichef.bbci.co.uk/images/ic/314x176/p04v9kc4.jpg,Special Forces - Ultimate Hell Week: Series 2: GIGN - France
https://www.bbc.co.uk/programmes/b08cgjv7,Programmes,Unknown,BBC Four,https://ichef.bbci.co.uk/images/ic/314x176/p04qmklf.jpg,Art of France: Series 1: Plus Ça Change
https://www.bbc.co.uk/programmes/b08cgqc3,Programmes,Unknown,BBC Four,https://ichef.bbci.co.uk/images/ic/314x176/p04qmk7h.jpg,Art of France: Series 1
https://www.bbc.co.uk/news/uk-england-manchester-59875432,News,Unknown,Manchester,https://ichef.bbci.co.uk/news/416/cpsprodpb/982C/production/_121065983_hi071139126.jpg,Ryanair plane from Manchester diverted to France over smoke smell
https://www.bbc.co.uk/news/uk-59710482,News,Unknown,UK,https://ichef.bbci.co.uk/news/416/cpsprodpb/167F3/production/_122274129_p0bbwx21.jpg,France travel ban: Time-lapse shows long Eurostar queue at St Pancras
https://www.bbc.co.uk/news/uk-59708107,News,Unknown,UK,https://ichef.bbci.co.uk/news/416/cpsprodpb/EB9C/production/_122261306_hi072674208.jpg,France travel ban: UK tourists need essential reason for entry
https://www.bbc.co.uk/news/world-europe-59679861,News,Unknown,Europe,https://ichef.bbci.co.uk/news/416/cpsprodpb/EEBA/production/_122241116_mediaitem122241112.jpg,Covid: France to drastically restrict travel from UK
https://www.bbc.co.uk/programmes/w172y4d1trr857r,Programmes,BBC World Service,5 January,https://ichef.bbci.co.uk/images/ic/314x176/p0bfg32z.jpg,World Business Report: France debates new Covid vaccination rules
https://www.bbc.co.uk/news/world-europe-59867046,News,BBC World Service,Europe,https://ichef.bbci.co.uk/news/416/cpsprodpb/583B/production/_122578522_bog2.jpg,France's Bogdanoff TV twins die of Covid six days apart
https://www.bbc.co.uk/programmes/w3csvtvx,Programmes,BBC World Service,11 January 2018,https://ichef.bbci.co.uk/images/ic/314x176/p05tfl4b.jpg,Witness History: When France said 'Non' to Britain joining the EEC
